what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1265199520781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199521640
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1265199521671
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199531937
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265199532140
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199532140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199547015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199555765
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199556437
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199556656
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265199647281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199650781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199658234
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1265199658265
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199663078
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265199689109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265199711468
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1265199804109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265199911390
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265199999968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265200053328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265200097156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265200104703
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265200405250
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1265200460125
