what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469403953
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265469413031
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265469413203
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265469415375
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1265469425093
opened,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavadocView",1265469427484
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavadocView",1265469427515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469431437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469435828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469437781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469447046
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265469447140
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.JavadocView",1265469447265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469449906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469476109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265469476218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469478734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469507281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469512531
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469522421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469534921
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265469556656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265469560078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265469567687
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265469570343
