what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1307746770640
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1307746770640
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1307746770640
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1307746770640
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1307746770656
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1307746770656
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1307746770687
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1307746770687
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1307746770703
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1307746770734
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1307746770734
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1307746770796
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1307746770843
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1307746770843
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1307746770843
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1307746770843
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1307746770843
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1307746770843
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1307746770875
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1307746770890
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1307746770906
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1307746770921
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1307746770921
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1307746770937
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1307746770953
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1307746770953
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1307746770968
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1307746770984
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1307746770984
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1307746771015
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1307746771015
os,sysinfo,,,"win32",1307746771031
arch,sysinfo,,,"x86",1307746771031
ws,sysinfo,,,"win32",1307746771031
locale,sysinfo,,,"it_IT",1307746771031
processors,sysinfo,,,"1",1307746771031
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1307746771031
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1307746771031
java.specification.name,sysinfo,,,"Java Platform API Specification",1307746771031
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307746771031
java.specification.version,sysinfo,,,"1.6",1307746771031
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1307746771031
java.version,sysinfo,,,"1.6.0_26",1307746771031
java.vm.info,sysinfo,,,"mixed mode",1307746771031
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1307746771031
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1307746771031
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307746771031
java.vm.specification.version,sysinfo,,,"1.0",1307746771031
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1307746771031
