what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265035546078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035566093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035593109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035599953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035610625
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265035611187
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265035611390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035656250
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035656265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035656281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035656359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035656500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035873609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265035873750
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265035930671
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265035938281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265036032437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265036041093
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265036041296
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265036041515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265036082203
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265036085546
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265036090812
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265036093265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265036094984
