what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474069843
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474076609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474119296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474122515
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265474136187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474139968
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474159093
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265474246640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265474267093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474280984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474310046
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474318687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474324796
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474326890
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474327953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474347562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474348765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265474370218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474371890
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474382468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474449015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265474454359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265474462781
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474464546
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265474468937
