what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265235801750
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265235801750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235807046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235856546
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265235858453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235872250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235878437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235920203
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265235929968
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265235930171
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1265235935062
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1265235936078
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1265235936656
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1265235938812
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265235945421
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265235953937
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1265235960343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235962875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235967171
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1265235967203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265235967203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235972515
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235978015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265236057062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265236065703
